name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Coachella Community Homes		relation	2621544	highway	residential	-116.1876848	33.6700230	22	0.2		Coachella	Riverside County	California	United States of America	us	Coachella Community Homes, Coachella, Riverside County, California, United States of America	-116.1891544	33.6692936	-116.1862148	33.6707078			
Las Playas	Aventine II	relation	3976184	highway	residential	-116.1977875	33.6763191	22	0.2		Coachella	Riverside County	California	United States of America	us	Las Playas, Coachella, Riverside County, California, United States of America	-116.1988600	33.6745352	-116.1949959	33.6780899			
Shadow Park		relation	4046387	highway	residential	-116.1742815	33.6691411	22	0.2		Coachella	Riverside County	California	United States of America	us	Shadow Park, Coachella, Riverside County, California, United States of America	-116.1747252	33.6675204	-116.1738435	33.6707588			
Cedar Springs Apartments		relation	4085376	highway	residential	-116.1836145	33.6599864	22	0.2		Coachella	Riverside County	California	United States of America	us	Cedar Springs Apartments, Coachella, Riverside County, California, United States of America	-116.1844136	33.6581971	-116.1827978	33.6620027			
Wright Addition		relation	4087760	highway	residential	-116.1846592	33.6717938	22	0.2		Coachella	Riverside County	California	United States of America	us	Wright Addition, Coachella, Riverside County, California, United States of America	-116.1854247	33.6709648	-116.1838906	33.6726157			
Casa De Aurora		relation	4094058	highway	residential	-116.1828833	33.6667433	22	0.2		Coachella	Riverside County	California	United States of America	us	Casa De Aurora, Coachella, Riverside County, California, United States of America	-116.1836111	33.6657103	-116.1823860	33.6673653			
Las Casas I Apartments		relation	2205772	highway	residential	-116.1623390	33.6731470	22	0.2		Coachella	Riverside County	California	United States of America	us	Las Casas I Apartments, Coachella, Riverside County, California, United States of America	-116.1636159	33.6726399	-116.1614501	33.6737400			
Royal Palms Subdivision		relation	4088961	highway	residential	-116.1751919	33.6720911	22	0.2		Coachella	Riverside County	California	United States of America	us	Royal Palms Subdivision, Coachella, Riverside County, California, United States of America	-116.1772452	33.6714474	-116.1731323	33.6728154			
Desert Groves Mobile Home Park		way	373952092	highway	residential	-116.2404334	33.6992184	22	0.2		Indio	Riverside County	California	United States of America	us	Desert Groves Mobile Home Park, Indio, Riverside County, California, United States of America	-116.2426410	33.6978384	-116.2382303	33.6998723			
Coronado Gardens Mobile Home Park		way	373952090	highway	residential	-116.2404304	33.7014790	22	0.2		Indio	Riverside County	California	United States of America	us	Coronado Gardens Mobile Home Park, Indio, Riverside County, California, United States of America	-116.2426498	33.7000790	-116.2382156	33.7027881			
Indian Wells Mobile Home Park		way	373952109	highway	residential	-116.2664724	33.7017391	22	0.2		Indio	Riverside County	California	United States of America	us	Indian Wells Mobile Home Park, Indio, Riverside County, California, United States of America	-116.2685793	33.6999632	-116.2643470	33.7035173			
Sunnyside Estates		relation	2835964	highway	residential	-116.2492599	33.7016074	22	0.2		Indio	Riverside County	California	United States of America	us	Sunnyside Estates, Indio, Riverside County, California, United States of America	-116.2512513	33.7000877	-116.2472740	33.7036786			
Desert Sands Mobile Home Park		way	373952093	highway	residential	-116.3960719	33.2554627	22	0.2		Desert Sands Mobile Home Park	San Diego County	California	United States of America	us	Desert Sands Mobile Home Park, San Diego County, California, United States of America	-116.3966338	33.2545308	-116.3954960	33.2563788			
Valencia		relation	2168884	highway	residential	-116.1978990	33.6826911	22	0.2		Coachella	Riverside County	California	United States of America	us	Valencia, Coachella, Riverside County, California, United States of America	-116.1988941	33.6800288	-116.1968754	33.6853082			
Placitas de la Paz		relation	2169132	highway	residential	-116.1920271	33.6822596	22	0.2		Coachella	Riverside County	California	United States of America	us	Placitas de la Paz, Coachella, Riverside County, California, United States of America	-116.1935932	33.6783550	-116.1904498	33.6853149			
Casa Maria Apartment Homes		relation	2204591	highway	residential	-116.1612159	33.6720862	22	0.2		Coachella	Riverside County	California	United States of America	us	Casa Maria Apartment Homes, Coachella, Riverside County, California, United States of America	-116.1628800	33.6714700	-116.1597938	33.6726499			
De Vore Addition 2		relation	4055662	highway	residential	-116.1829874	33.6735304	22	0.2		Coachella	Riverside County	California	United States of America	us	De Vore Addition 2, Coachella, Riverside County, California, United States of America	-116.1836992	33.6727761	-116.1822782	33.6744435			
Bella Canto		relation	2171859	highway	residential	-116.2054563	33.6880114	22	0.2		Coachella	Riverside County	California	United States of America	us	Bella Canto, Coachella, Riverside County, California, United States of America	-116.2077007	33.6855776	-116.2033432	33.6894784			
Tony's Villa		relation	2619215	highway	residential	-116.1812201	33.6613321	22	0.2		Coachella	Riverside County	California	United States of America	us	Tony's Villa, Coachella, Riverside County, California, United States of America	-116.1815686	33.6610861	-116.1808744	33.6616001			
Sonora Wells		relation	3895060	highway	residential	-116.2230599	33.7537096	22	0.2		Indio	Riverside County	California	United States of America	us	Sonora Wells, Indio, Riverside County, California, United States of America	-116.2254087	33.7514298	-116.2169284	33.7560194			
Arabian Gardens Mobile Estates		way	44486477	highway	residential	-116.2412133	33.7303067	22	0.2		Indio	Riverside County	California	United States of America	us	Arabian Gardens Mobile Estates, Indio, Riverside County, California, United States of America	-116.2426929	33.7294558	-116.2397531	33.7326161			
The N Place		relation	2863997	highway	residential	-116.2181846	33.6844491	22	0.2		Indio	Riverside County	California	United States of America	us	The N Place, Indio, Riverside County, California, United States of America	-116.2186681	33.6836014	-116.2177034	33.6853688			
Happy Wanderer Community Association	Happy Wanderer	relation	2459466	highway	residential	-116.1921729	33.7240429	22	0.2		Indio	Riverside County	California	United States of America	us	Happy Wanderer Community Association, Indio, Riverside County, California, United States of America	-116.1947862	33.7222273	-116.1903644	33.7258678			
Bermuda Palms Mobile Park		way	374003292	highway	residential	-116.2546269	33.7101060	22	0.2		Indio	Riverside County	California	United States of America	us	Bermuda Palms Mobile Park, Indio, Riverside County, California, United States of America	-116.2567946	33.7091414	-116.2524432	33.7110306			
Pueblo del Sol Mobile Park		way	374003838	highway	residential	-116.2448965	33.7135781	22	0.2		Indio	Riverside County	California	United States of America	us	Pueblo del Sol Mobile Park, Indio, Riverside County, California, United States of America	-116.2470667	33.7125527	-116.2427127	33.7145957			
Carver Tract		relation	2519236	highway	residential	-116.1967880	33.7015860	22	0.2		Indio	Riverside County	California	United States of America	us	Carver Tract, Indio, Riverside County, California, United States of America	-116.1989012	33.7004368	-116.1946701	33.7040140			
Cathedral Canyon Vista		relation	4002748	highway	residential	-116.4792128	33.7615240	22	0.2		Cathedral City	Riverside County	California	United States of America	us	Cathedral Canyon Vista, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4811359	33.7594163	-116.4776749	33.7637703			
Rancho Casitas Mobile Home Park		way	373952139	highway	residential	-116.2493277	33.7100415	22	0.2		Indio	Riverside County	California	United States of America	us	Rancho Casitas Mobile Home Park, Indio, Riverside County, California, United States of America	-116.2513054	33.7083508	-116.2473561	33.7110426			
Bagdad Tract		way	188147717	highway	residential	-116.1870698	33.6740683	22	0.2		Coachella	Riverside County	California	United States of America	us	Bagdad Tract, Coachella, Riverside County, California, United States of America	-116.1881066	33.6736753	-116.1860328	33.6744613			
Sungate Country		relation	4002503	highway	residential	-116.4567652	33.7748069	22	0.2		Cathedral City	Riverside County	California	United States of America	us	Sungate Country, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4577290	33.7736855	-116.4547478	33.7760590			
La Paloma		relation	2998297	highway	residential	-116.4419971	33.8323321	22	0.2		Cathedral City	Riverside County	California	United States of America	us	La Paloma, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4430274	33.8306247	-116.4409684	33.8338596			
Cathedral Canyon Plaza		relation	4002766	highway	residential	-116.4770198	33.7629897	22	0.2		Cathedral City	Riverside County	California	United States of America	us	Cathedral Canyon Plaza, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4776808	33.7620210	-116.4751616	33.7648119			
Mirada		relation	3933877	highway	residential	-116.4585003	33.7635782	22	0.2		Rancho Mirage	Riverside County	California	United States of America	us	Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4604701	33.7612298	-116.4559194	33.7663286			
The Villas of Mirada		relation	3933878	highway	residential	-116.4587169	33.7700023	22	0.2		Rancho Mirage	Riverside County	California	United States of America	us	The Villas of Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4602945	33.7681931	-116.4570504	33.7720388			
Mirada Highlands		relation	3933876	highway	residential	-116.4616977	33.7625517	22	0.2		Rancho Mirage	Riverside County	California	United States of America	us	Mirada Highlands, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4641523	33.7582265	-116.4603233	33.7670095			
Bella Clancy		way	386407945	highway	residential	-116.4052124	33.7498703	22	0.2		Rancho Mirage	Riverside County	California	United States of America	us	Bella Clancy, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4062487	33.7486107	-116.4041777	33.7505596			
The Enclave		relation	3941280	highway	residential	-116.3846232	33.7890988	22	0.2		Palm Desert	Riverside County	California	United States of America	us	The Enclave, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3858810	33.7873929	-116.3833651	33.7911599			
