name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Hayes Court		way	192419814	highway	residential	-115.4662953	32.6892802	22	0.2	Hayes Court	Calexico			United States of America	us	Hayes Court, Calexico	-115.4665682	32.6892802	-115.4660223	32.6892802			
Ford Avenue		way	328895351	highway	residential	-115.4665677	32.6893964	22	0.2	Ford Avenue	Calexico			United States of America	us	Ford Avenue, Calexico	-115.4665703	32.6887890	-115.4665574	32.6900029			
John Jay Avenue		way	192419817	highway	residential	-115.4668271	32.6916708	22	0.2	John Jay Avenue	Calexico			United States of America	us	John Jay Avenue, Calexico	-115.4668334	32.6907809	-115.4668247	32.6925607			
Fillmore Avenue		way	192419821	highway	residential	-115.4672314	32.6880389	22	0.2	Fillmore Avenue	Calexico			United States of America	us	Fillmore Avenue, Calexico	-115.4672317	32.6872502	-115.4672313	32.6888277			
Heading Court		way	192419816	highway	residential	-115.4666302	32.6880232	22	0.2	Heading Court	Calexico			United States of America	us	Heading Court, Calexico	-115.4672314	32.6880232	-115.4660290	32.6880232			
Van Buren Avenue		way	328895349	highway	residential	-115.4668221	32.6907809	22	0.2	Van Buren Avenue	Calexico			United States of America	us	Van Buren Avenue, Calexico	-115.4676731	32.6907793	-115.4659812	32.6908126			
Johnson Street		way	192419823	highway	residential	-115.4670485	32.6872502	22	0.2	Johnson Street	Calexico			United States of America	us	Johnson Street, Calexico	-115.4680596	32.6872502	-115.4660304	32.6872740			
Eisenhower Avenue		way	328894779	highway	residential	-115.4680766	32.6881151	22	0.2	Eisenhower Avenue	Calexico			United States of America	us	Eisenhower Avenue, Calexico	-115.4680772	32.6872740	-115.4680596	32.6889595			
Ward Court		way	10354494	highway	residential	-115.4883819	32.6816405	22	0.2	Ward Court	Calexico			United States of America	us	Ward Court, Calexico	-115.4887929	32.6816320	-115.4879710	32.6816490			
Kemp Court		way	10355177	highway	residential	-115.4883834	32.6839426	22	0.2	Kemp Court	Calexico			United States of America	us	Kemp Court, Calexico	-115.4887131	32.6839307	-115.4880537	32.6839545			
West Calle de Oro		way	10355822	highway	residential	-115.4903204	32.6824812	22	0.2	West Calle de Oro	Calexico			United States of America	us	West Calle de Oro, Calexico	-115.4904128	32.6808259	-115.4889888	32.6854054			
Zapata Court		way	10357587	highway	residential	-115.4911359	32.6883660	22	0.2	Zapata Court	Calexico			United States of America	us	Zapata Court, Calexico	-115.4915935	32.6882480	-115.4906789	32.6884816			
Granero Street		way	10355906	highway	residential	-115.4894070	32.6900790	22	0.2	Granero Street	Calexico			United States of America	us	Granero Street, Calexico	-115.4894609	32.6872211	-115.4893425	32.6929497			
Reagan Street		way	192419820	highway	residential	-115.4666248	32.6925600	22	0.2	Reagan Street	Calexico			United States of America	us	Reagan Street, Calexico	-115.4672717	32.6925577	-115.4659779	32.6925622			
Truman Court		way	192419209	highway	residential	-115.4709732	32.6925721	22	0.2	Truman Court	Calexico			United States of America	us	Truman Court, Calexico	-115.4712122	32.6925714	-115.4707342	32.6925728			
Wilson Court		way	192419200	highway	residential	-115.4725276	32.6926661	22	0.2	Wilson Court	Calexico			United States of America	us	Wilson Court, Calexico	-115.4729970	32.6926655	-115.4720581	32.6926666			
R Santos		way	192419397	highway	residential	-115.4752962	32.6927660	22	0.2	R Santos	Calexico			United States of America	us	R Santos, Calexico	-115.4759002	32.6927629	-115.4746922	32.6927692			
C Sanchez Court		way	192420548	highway	residential	-115.4897605	32.6931663	22	0.2	C Sanchez Court	Calexico			United States of America	us	C Sanchez Court, Calexico	-115.4897646	32.6929492	-115.4897564	32.6933835			
Polkinhorn Court		way	192420554	highway	residential	-115.4906009	32.6931740	22	0.2	Polkinhorn Court	Calexico			United States of America	us	Polkinhorn Court, Calexico	-115.4906041	32.6929671	-115.4905795	32.6933845			
Tyler Court		way	192419199	highway	residential	-115.4725293	32.6918660	22	0.2	Tyler Court	Calexico			United States of America	us	Tyler Court, Calexico	-115.4729947	32.6918660	-115.4720638	32.6918660			
M Stuart		way	192419395	highway	residential	-115.4753001	32.6921013	22	0.2	M Stuart	Calexico			United States of America	us	M Stuart, Calexico	-115.4759040	32.6921003	-115.4746963	32.6921024			
H De La Vega Street		way	192420551	highway	residential	-115.4888043	32.6922379	22	0.2	H De La Vega Street	Calexico			United States of America	us	H De La Vega Street, Calexico	-115.4905510	32.6922328	-115.4870577	32.6922431			
R & B Rood Court		way	192420550	highway	residential	-115.4889140	32.6931623	22	0.2	R & B Rood Court	Calexico			United States of America	us	R & B Rood Court, Calexico	-115.4889180	32.6929479	-115.4889100	32.6933767			
Hillary Street		way	192419824	highway	residential	-115.4690107	32.6928680	22	0.2	Hillary Street	Calexico			United States of America	us	Hillary Street, Calexico	-115.4698524	32.6928318	-115.4681778	32.6928748			
Avenida Espadaña		way	53610742	highway	residential	-115.4767356	32.6078485	22	0.2	Avenida Espadaña		Mexicali	Baja California	Mexico	mx	Avenida Espadaña, Mexicali, Baja California, Mexico	-115.4777500	32.6077961	-115.4757215	32.6079092			
Ahuejote		way	53610763	highway	residential	-115.4753815	32.6081600	22	0.2	Ahuejote		Mexicali	Baja California	Mexico	mx	Ahuejote, Mexicali, Baja California, Mexico	-115.4753885	32.6074048	-115.4753803	32.6089151			
Laguna Viesca		way	53610765	highway	residential	-115.4757157	32.6074433	22	0.2	Laguna Viesca		Mexicali	Baja California	Mexico	mx	Laguna Viesca, Mexicali, Baja California, Mexico	-115.4758044	32.6048251	-115.4753875	32.6099320			
Francisco Ibarra		way	53501711	highway	residential	-115.4751091	32.6131536	22	0.2	Francisco Ibarra		Mexicali	Baja California	Mexico	mx	Francisco Ibarra, Mexicali, Baja California, Mexico	-115.4751200	32.6127333	-115.4750983	32.6135738			
I. Yàñez		way	53501695	highway	residential	-115.4761284	32.6146428	22	0.2	I. Yàñez		Mexicali	Baja California	Mexico	mx	I. Yàñez, Mexicali, Baja California, Mexico	-115.4767023	32.6146403	-115.4755546	32.6146453			
Rafael R. Fonseca		way	53501792	highway	residential	-115.4767023	32.6144142	22	0.2	Rafael R. Fonseca		Mexicali	Baja California	Mexico	mx	Rafael R. Fonseca, Mexicali, Baja California, Mexico	-115.4767023	32.6136549	-115.4767022	32.6151734			
Villarino		way	53501704	highway	residential	-115.4767090	32.6156639	22	0.2	Villarino		Mexicali	Baja California	Mexico	mx	Villarino, Mexicali, Baja California, Mexico	-115.4772611	32.6156613	-115.4761568	32.6156664			
R. Hernández		way	53501789	highway	residential	-115.4767035	32.6161348	22	0.2	R. Hernández		Mexicali	Baja California	Mexico	mx	R. Hernández, Mexicali, Baja California, Mexico	-115.4772574	32.6161299	-115.4761495	32.6161398			
Saldívar		way	53501768	highway	residential	-115.4767017	32.6166305	22	0.2	Saldívar		Mexicali	Baja California	Mexico	mx	Saldívar, Mexicali, Baja California, Mexico	-115.4772534	32.6166280	-115.4761500	32.6166330			
Avenida Luis Araiza		way	53537424	highway	residential	-115.4766226	32.6198287	22	0.2	Avenida Luis Araiza		Mexicali	Baja California	Mexico	mx	Avenida Luis Araiza, Mexicali, Baja California, Mexico	-115.4766571	32.6184055	-115.4765876	32.6212519			SN
Guadalupe Zund		way	53501770	highway	residential	-115.4761257	32.6141671	22	0.2	Guadalupe Zund		Mexicali	Baja California	Mexico	mx	Guadalupe Zund, Mexicali, Baja California, Mexico	-115.4767023	32.6141671	-115.4755490	32.6141671			
Leobardo de la Cruz		way	53501754	highway	residential	-115.4784899	32.6168604	22	0.2	Leobardo de la Cruz		Mexicali	Baja California	Mexico	mx	Leobardo de la Cruz, Mexicali, Baja California, Mexico	-115.4790190	32.6168584	-115.4779608	32.6168624			
Porton		way	53610749	highway	residential	-115.4765842	32.6083219	22	0.2	Porton		Mexicali	Baja California	Mexico	mx	Porton, Mexicali, Baja California, Mexico	-115.4774446	32.6082791	-115.4757238	32.6083654			
Aguamiel		way	53610751	highway	residential	-115.4766058	32.6087857	22	0.2	Aguamiel		Mexicali	Baja California	Mexico	mx	Aguamiel, Mexicali, Baja California, Mexico	-115.4774797	32.6087401	-115.4757319	32.6088334			
Cantera		way	53610755	highway	residential	-115.4766974	32.6068865	22	0.2	Cantera		Mexicali	Baja California	Mexico	mx	Cantera, Mexicali, Baja California, Mexico	-115.4776736	32.6068411	-115.4757215	32.6069373			
Taft Avenue		way	192419813	highway	residential	-115.4676768	32.6913063	22	0.2	Taft Avenue	Calexico			United States of America	us	Taft Avenue, Calexico	-115.4676803	32.6908051	-115.4676731	32.6918082			
Arthur Court		way	192419815	highway	residential	-115.4690022	32.6919695	22	0.2	Arthur Court	Calexico			United States of America	us	Arthur Court, Calexico	-115.4690034	32.6918128	-115.4690009	32.6921263			
Jackie O Avenue		way	328895348	highway	residential	-115.4681549	32.6923233	22	0.2	Jackie O Avenue	Calexico			United States of America	us	Jackie O Avenue, Calexico	-115.4681778	32.6918098	-115.4681549	32.6928318			
Monroe Avenue		way	192419220	highway	residential	-115.4720623	32.6920841	22	0.2	Monroe Avenue	Calexico			United States of America	us	Monroe Avenue, Calexico	-115.4721277	32.6907948	-115.4720530	32.6933813			
R Carrillo Court		way	192417811	highway	residential	-115.4800892	32.6913115	22	0.2	R Carrillo Court	Calexico			United States of America	us	R Carrillo Court, Calexico	-115.4800906	32.6908053	-115.4800878	32.6918176			
Hems Court		way	192417813	highway	residential	-115.4791626	32.6916283	22	0.2	Hems Court	Calexico			United States of America	us	Hems Court, Calexico	-115.4791718	32.6908053	-115.4791617	32.6924512			
Joe Acuna Court		way	192417814	highway	residential	-115.4819381	32.6913659	22	0.2	Joe Acuna Court	Calexico			United States of America	us	Joe Acuna Court, Calexico	-115.4819381	32.6908114	-115.4819381	32.6919204			
Sendero Street		way	192419394	highway	residential	-115.4766738	32.6924780	22	0.2	Sendero Street	Calexico			United States of America	us	Sendero Street, Calexico	-115.4766761	32.6915259	-115.4766716	32.6934302			
Camino Drive		way	192419393	highway	residential	-115.4774558	32.6925221	22	0.2	Camino Drive	Calexico			United States of America	us	Camino Drive, Calexico	-115.4774558	32.6916376	-115.4774403	32.6934021			
A Rioseco Street		way	192420552	highway	residential	-115.4886805	32.6908122	22	0.2	A Rioseco Street	Calexico			United States of America	us	A Rioseco Street, Calexico	-115.4905190	32.6908121	-115.4868420	32.6908124			
Hernandez Street;Hernandez Court		way	10355046	highway	residential	-115.4937680	32.6871767	22	0.2	Hernandez Street;Hernandez Court	Calexico			United States of America	us	Hernandez Street;Hernandez Court, Calexico	-115.4954349	32.6871682	-115.4918387	32.6880791			
Espinoza Street		way	10356774	highway	residential	-115.4936514	32.6885023	22	0.2	Espinoza Street	Calexico			United States of America	us	Espinoza Street, Calexico	-115.4951764	32.6880027	-115.4922823	32.6885427			
Robert Kennedy Street		way	10355524	highway	residential	-115.4933562	32.6892934	22	0.2	Robert Kennedy Street	Calexico			United States of America	us	Robert Kennedy Street, Calexico	-115.4952354	32.6890387	-115.4914655	32.6893353			
Daniels Street		way	10358082	highway	residential	-115.4924127	32.6900645	22	0.2	Daniels Street	Calexico			United States of America	us	Daniels Street, Calexico	-115.4933675	32.6899349	-115.4914679	32.6900672			
John Kennedy Street		way	10356456	highway	residential	-115.4975824	32.6900771	22	0.2	John Kennedy Street	Calexico			United States of America	us	John Kennedy Street, Calexico	-115.4989129	32.6900102	-115.4962489	32.6900865			
M L King Street		way	10354182	highway	residential	-115.4922862	32.6912389	22	0.2	M L King Street	Calexico			United States of America	us	M L King Street, Calexico	-115.4934280	32.6892928	-115.4920807	32.6939308			
Hernandez Court		way	328896740	highway	residential	-115.4914221	32.6873629	22	0.2	Hernandez Court	Calexico			United States of America	us	Hernandez Court, Calexico	-115.4918513	32.6871751	-115.4914133	32.6874480			
D R Kincaid Street		way	10356995	highway	residential	-115.4965711	32.6821497	22	0.2	D R Kincaid Street	Calexico			United States of America	us	D R Kincaid Street, Calexico	-115.4986895	32.6821019	-115.4944527	32.6821941			
Halcon Court		way	206773253	highway	residential	-115.4933283	32.6833045	22	0.2	Halcon Court	Calexico			United States of America	us	Halcon Court, Calexico	-115.4940534	32.6832992	-115.4926031	32.6833097			
Rosemont Street		way	10354485	highway	residential	-115.4935008	32.6749367	22	0.2	Rosemont Street	Calexico			United States of America	us	Rosemont Street, Calexico	-115.4962922	32.6749289	-115.4907093	32.6749402			
Sterling Avenue		way	10356296	highway	residential	-115.4950190	32.6812803	22	0.2	Sterling Avenue	Calexico			United States of America	us	Sterling Avenue, Calexico	-115.4950453	32.6801254	-115.4949970	32.6824352			
Blair Avenue		way	10356655	highway	residential	-115.4907260	32.6723594	22	0.2	Blair Avenue	Calexico			United States of America	us	Blair Avenue, Calexico	-115.4907393	32.6655675	-115.4907010	32.6791485			
Washington Street		way	10358574	highway	residential	-115.4921159	32.6739204	22	0.2	Washington Street	Calexico			United States of America	us	Washington Street, Calexico	-115.4935257	32.6739163	-115.4907061	32.6739245			
Sterling Court		way	10354853	highway	residential	-115.4954896	32.6801180	22	0.2	Sterling Court	Calexico			United States of America	us	Sterling Court, Calexico	-115.4959815	32.6801131	-115.4949970	32.6801292			
Comacho Road		way	10355154	highway	residential	-115.4975239	32.6866310	22	0.2	Comacho Road	Calexico			United States of America	us	Comacho Road, Calexico	-115.4988770	32.6866285	-115.4961709	32.6866334			
Mary Avenue		way	10357941	highway	residential	-115.4920970	32.6684878	22	0.2	Mary Avenue	Calexico			United States of America	us	Mary Avenue, Calexico	-115.4921174	32.6656097	-115.4920748	32.6713660			
Malinali		way	53610768	highway	residential	-115.4678798	32.6053424	22	0.2	Malinali	California Residencial	Mexicali	Baja California	Mexico	mx	Malinali, California Residencial, Mexicali, Baja California, Mexico	-115.4723799	32.6049382	-115.4633822	32.6057225			SN, SN, SN
Acequia		way	116986420	highway	residential	-115.4715149	32.6072420	22	0.2	Acequia		Mexicali	Baja California	Mexico	mx	Acequia, Mexicali, Baja California, Mexico	-115.4724814	32.6068659	-115.4705508	32.6076118			
Embarcadero		way	116986421	highway	residential	-115.4716128	32.6061019	22	0.2	Embarcadero		Mexicali	Baja California	Mexico	mx	Embarcadero, Mexicali, Baja California, Mexico	-115.4727098	32.6060325	-115.4705155	32.6061755			
Tazqueña		way	122666219	highway	residential	-115.4713876	32.6047667	22	0.2	Tazqueña		Mexicali	Baja California	Mexico	mx	Tazqueña, Mexicali, Baja California, Mexico	-115.4723276	32.6046865	-115.4704475	32.6048468			
Huesca		way	53558986	highway	residential	-115.4644266	32.6090385	22	0.2	Huesca		Mexicali	Baja California	Mexico	mx	Huesca, Mexicali, Baja California, Mexico	-115.4644381	32.6073622	-115.4644150	32.6107148			
Bilbao		way	53558947	highway	residential	-115.4659346	32.6130172	22	0.2	Bilbao		Mexicali	Baja California	Mexico	mx	Bilbao, Mexicali, Baja California, Mexico	-115.4695789	32.6129951	-115.4622904	32.6130296			
Plaza de la Libertad		way	53501728	highway	residential	-115.4735188	32.6201695	22	0.2	Plaza de la Libertad		Mexicali	Baja California	Mexico	mx	Plaza de la Libertad, Mexicali, Baja California, Mexico	-115.4736920	32.6195373	-115.4735086	32.6208474			
Begonia		way	53501747	highway	residential	-115.4745622	32.6230403	22	0.2	Begonia		Mexicali	Baja California	Mexico	mx	Begonia, Mexicali, Baja California, Mexico	-115.4764236	32.6230352	-115.4727007	32.6230451			
Aranjuez		way	53501755	highway	residential	-115.4733425	32.6103731	22	0.2	Aranjuez		Mexicali	Baja California	Mexico	mx	Aranjuez, Mexicali, Baja California, Mexico	-115.4740007	32.6103680	-115.4726843	32.6103781			
José Rubio		way	53501767	highway	residential	-115.4743484	32.6131407	22	0.2	José Rubio		Mexicali	Baja California	Mexico	mx	José Rubio, Mexicali, Baja California, Mexico	-115.4760250	32.6131309	-115.4726717	32.6131503			
Manuel R. Anaya		way	53501787	highway	residential	-115.4749713	32.6173614	22	0.2	Manuel R. Anaya		Mexicali	Baja California	Mexico	mx	Manuel R. Anaya, Mexicali, Baja California, Mexico	-115.4772477	32.6173453	-115.4726949	32.6173679			
Avenida Perimetral Deportiva Sur		way	53501804	highway	residential	-115.4758442	32.6110373	22	0.2	Avenida Perimetral Deportiva Sur		Mexicali	Baja California	Mexico	mx	Avenida Perimetral Deportiva Sur, Mexicali, Baja California, Mexico	-115.4790784	32.6098761	-115.4726083	32.6122042			
Crisantemos		way	53501806	highway	residential	-115.4739801	32.6225096	22	0.2	Crisantemos		Mexicali	Baja California	Mexico	mx	Crisantemos, Mexicali, Baja California, Mexico	-115.4752593	32.6225068	-115.4727010	32.6225123			
Tolosa		way	53501808	highway	residential	-115.4745249	32.6116636	22	0.2	Tolosa		Mexicali	Baja California	Mexico	mx	Tolosa, Mexicali, Baja California, Mexico	-115.4747476	32.6106452	-115.4745184	32.6127304			
Av. Rosaura Zapata		way	53502514	highway	residential	-115.4694964	32.6198858	22	0.2	Av. Rosaura Zapata		Mexicali	Baja California	Mexico	mx	Av. Rosaura Zapata, Mexicali, Baja California, Mexico	-115.4706393	32.6198856	-115.4683533	32.6199099			
Mallorca		way	53502475	highway	residential	-115.4710793	32.6177554	22	0.2	Mallorca		Mexicali	Baja California	Mexico	mx	Mallorca, Mexicali, Baja California, Mexico	-115.4725747	32.6177463	-115.4695838	32.6177645			
Lérida		way	53502478	highway	residential	-115.4710779	32.6171793	22	0.2	Lérida		Mexicali	Baja California	Mexico	mx	Lérida, Mexicali, Baja California, Mexico	-115.4725730	32.6171702	-115.4695828	32.6171884			
Eulalia Guzmán		way	53502481	highway	residential	-115.4693897	32.6203879	22	0.2	Eulalia Guzmán		Mexicali	Baja California	Mexico	mx	Eulalia Guzmán, Mexicali, Baja California, Mexico	-115.4710018	32.6203872	-115.4677777	32.6203941			
Leonor de Roosevelt		way	53502482	highway	residential	-115.4673259	32.6150272	22	0.2	Leonor de Roosevelt		Mexicali	Baja California	Mexico	mx	Leonor de Roosevelt, Mexicali, Baja California, Mexico	-115.4695790	32.6150272	-115.4650728	32.6150272			
Rosamel Barrera		way	53502489	highway	residential	-115.4719854	32.6217434	22	0.2	Rosamel Barrera		Mexicali	Baja California	Mexico	mx	Rosamel Barrera, Mexicali, Baja California, Mexico	-115.4725855	32.6217404	-115.4713853	32.6217464			
Zaragoza Contreras		way	53502517	highway	residential	-115.4717881	32.6229340	22	0.2	Zaragoza Contreras		Mexicali	Baja California	Mexico	mx	Zaragoza Contreras, Mexicali, Baja California, Mexico	-115.4725665	32.6229280	-115.4710097	32.6229399			
Pamplona		way	53502480	highway	residential	-115.4710721	32.6148687	22	0.2	Pamplona		Mexicali	Baja California	Mexico	mx	Pamplona, Mexicali, Baja California, Mexico	-115.4725654	32.6148595	-115.4695789	32.6148779			
Toledo		way	53502487	highway	residential	-115.4710707	32.6142805	22	0.2	Toledo		Mexicali	Baja California	Mexico	mx	Toledo, Mexicali, Baja California, Mexico	-115.4725636	32.6142714	-115.4695779	32.6142896			
Caltongo		way	53610757	highway	residential	-115.4748621	32.6079407	22	0.2	Caltongo		Mexicali	Baja California	Mexico	mx	Caltongo, Mexicali, Baja California, Mexico	-115.4748621	32.6073551	-115.4748621	32.6085263			
Coapa		way	53610726	highway	residential	-115.4741190	32.6058744	22	0.2	Coapa		Mexicali	Baja California	Mexico	mx	Coapa, Mexicali, Baja California, Mexico	-115.4753539	32.6057797	-115.4728842	32.6059665			
Cuencamo		way	53610759	highway	residential	-115.4718415	32.6063979	22	0.2	Cuencamo		Mexicali	Baja California	Mexico	mx	Cuencamo, Mexicali, Baja California, Mexico	-115.4726777	32.6060668	-115.4710075	32.6067234			
Belén		way	53610739	highway	residential	-115.4737593	32.6076317	22	0.2	Belén		Mexicali	Baja California	Mexico	mx	Belén, Mexicali, Baja California, Mexico	-115.4743477	32.6074151	-115.4731708	32.6078484			
Acalpixca		way	53610770	highway	residential	-115.4742682	32.6083011	22	0.2	Acalpixca		Mexicali	Baja California	Mexico	mx	Acalpixca, Mexicali, Baja California, Mexico	-115.4753824	32.6078775	-115.4731526	32.6087285			
Trajineras		way	53610774	highway	residential	-115.4704865	32.6056208	22	0.2	Trajineras		Mexicali	Baja California	Mexico	mx	Trajineras, Mexicali, Baja California, Mexico	-115.4705508	32.6043749	-115.4704377	32.6068659			
Zacapa		way	53610762	highway	residential	-115.4746072	32.6050390	22	0.2	Zacapa		Mexicali	Baja California	Mexico	mx	Zacapa, Mexicali, Baja California, Mexico	-115.4753626	32.6049254	-115.4731911	32.6064156			
Nativitas		way	53610736	highway	residential	-115.4714153	32.6051992	22	0.2	Nativitas		Mexicali	Baja California	Mexico	mx	Nativitas, Mexicali, Baja California, Mexico	-115.4723665	32.6051233	-115.4704642	32.6052751			
Hacienda de Corralejo		way	53536678	highway	residential	-115.4449216	32.6127335	22	0.2	Hacienda de Corralejo		Mexicali	Baja California	Mexico	mx	Hacienda de Corralejo, Mexicali, Baja California, Mexico	-115.4480749	32.6088727	-115.4402071	32.6174865			
Calle 55		way	53537095	highway	residential	-115.4469064	32.6117036	22	0.2	Calle 55		Mexicali	Baja California	Mexico	mx	Calle 55, Mexicali, Baja California, Mexico	-115.4495226	32.6111974	-115.4442917	32.6122176			
Tratado de Guadalupe Este		way	53537081	highway	residential	-115.4480994	32.6114705	22	0.2	Tratado de Guadalupe Este		Mexicali	Baja California	Mexico	mx	Tratado de Guadalupe Este, Mexicali, Baja California, Mexico	-115.4482593	32.6109142	-115.4479395	32.6120267			
Calle 59		way	53537068	highway	residential	-115.4447569	32.6097751	22	0.2	Calle 59		Mexicali	Baja California	Mexico	mx	Calle 59, Mexicali, Baja California, Mexico	-115.4475254	32.6092499	-115.4419956	32.6103375			
32		way	266216843	highway	residential	-115.4605901	32.6220173	22	0.2	32		Mexicali	Baja California	Mexico	mx	32, Mexicali, Baja California, Mexico	-115.4616100	32.6211604	-115.4595750	32.6228800			
37		way	53536639	highway	residential	-115.4590445	32.6199153	22	0.2	37		Mexicali	Baja California	Mexico	mx	37, Mexicali, Baja California, Mexico	-115.4609302	32.6183647	-115.4571868	32.6215008			
34		way	53536642	highway	residential	-115.4596120	32.6214580	22	0.2	34		Mexicali	Baja California	Mexico	mx	34, Mexicali, Baja California, Mexico	-115.4607840	32.6204777	-115.4584401	32.6224384			
42		way	53536629	highway	residential	-115.4562129	32.6183726	22	0.2	42		Mexicali	Baja California	Mexico	mx	42, Mexicali, Baja California, Mexico	-115.4564683	32.6182155	-115.4559574	32.6185298			
33		way	53536656	highway	residential	-115.4599169	32.6218661	22	0.2	33		Mexicali	Baja California	Mexico	mx	33, Mexicali, Baja California, Mexico	-115.4611725	32.6208137	-115.4586613	32.6229184			
36		way	53536700	highway	residential	-115.4595211	32.6201842	22	0.2	36		Mexicali	Baja California	Mexico	mx	36, Mexicali, Baja California, Mexico	-115.4619555	32.6181783	-115.4571052	32.6222123			
Avenida Juchipila		way	52122913	highway	residential	-115.4622315	32.6268097	22	0.2	Avenida Juchipila		Mexicali	Baja California	Mexico	mx	Avenida Juchipila, Mexicali, Baja California, Mexico	-115.4650944	32.6238338	-115.4590032	32.6296019			
Daniel Ruiz		way	53502483	highway	residential	-115.4710026	32.6206507	22	0.2	Daniel Ruiz		Mexicali	Baja California	Mexico	mx	Daniel Ruiz, Mexicali, Baja California, Mexico	-115.4710097	32.6183614	-115.4709953	32.6229399			
Otilia de Cota		way	53502492	highway	residential	-115.4692763	32.6189014	22	0.2	Otilia de Cota		Mexicali	Baja California	Mexico	mx	Otilia de Cota, Mexicali, Baja California, Mexico	-115.4704895	32.6188813	-115.4680629	32.6189038			
E. Peña		way	53502496	highway	residential	-115.4719944	32.6221164	22	0.2	E. Peña		Mexicali	Baja California	Mexico	mx	E. Peña, Mexicali, Baja California, Mexico	-115.4725818	32.6221105	-115.4714070	32.6221224			
Íñiguez		way	53502497	highway	residential	-115.4719664	32.6192039	22	0.2	Íñiguez		Mexicali	Baja California	Mexico	mx	Íñiguez, Mexicali, Baja California, Mexico	-115.4725794	32.6192015	-115.4713535	32.6192064			
Orozco		way	53502499	highway	residential	-115.4719774	32.6200468	22	0.2	Orozco		Mexicali	Baja California	Mexico	mx	Orozco, Mexicali, Baja California, Mexico	-115.4725822	32.6200420	-115.4713727	32.6200517			
Sobarzo		way	53502498	highway	residential	-115.4719904	32.6225440	22	0.2	Sobarzo		Mexicali	Baja California	Mexico	mx	Sobarzo, Mexicali, Baja California, Mexico	-115.4725739	32.6225351	-115.4714070	32.6225529			
Ángela Peralta		way	53502500	highway	residential	-115.4694106	32.6213823	22	0.2	Ángela Peralta		Mexicali	Baja California	Mexico	mx	Ángela Peralta, Mexicali, Baja California, Mexico	-115.4706450	32.6213749	-115.4681764	32.6213993			
Carmen Serdán		way	53502509	highway	residential	-115.4702987	32.6218788	22	0.2	Carmen Serdán		Mexicali	Baja California	Mexico	mx	Carmen Serdán, Mexicali, Baja California, Mexico	-115.4710065	32.6218782	-115.4695910	32.6218795			
Heleno Hernández		way	53502485	highway	residential	-115.4717942	32.6209210	22	0.2	Heleno Hernández		Mexicali	Baja California	Mexico	mx	Heleno Hernández, Mexicali, Baja California, Mexico	-115.4725849	32.6209150	-115.4710035	32.6209269			
Francisco Pérez Ríos		way	53501723	highway	residential	-115.4737103	32.6149170	22	0.2	Francisco Pérez Ríos		Mexicali	Baja California	Mexico	mx	Francisco Pérez Ríos, Mexicali, Baja California, Mexico	-115.4737144	32.6144397	-115.4737066	32.6153943			
De la Cruz		way	53501693	highway	residential	-115.4755729	32.6168521	22	0.2	De la Cruz		Mexicali	Baja California	Mexico	mx	De la Cruz, Mexicali, Baja California, Mexico	-115.4761526	32.6168474	-115.4749932	32.6168568			
Felipe Carrillo		way	53501733	highway	residential	-115.4749933	32.6168501	22	0.2	Felipe Carrillo		Mexicali	Baja California	Mexico	mx	Felipe Carrillo, Mexicali, Baja California, Mexico	-115.4749993	32.6163391	-115.4749874	32.6173612			
Oviedo		way	53501735	highway	residential	-115.4735676	32.6108575	22	0.2	Oviedo		Mexicali	Baja California	Mexico	mx	Oviedo, Mexicali, Baja California, Mexico	-115.4742287	32.6104597	-115.4726820	32.6108593			
Zamora		way	53501773	highway	residential	-115.4755639	32.6118029	22	0.2	Zamora		Mexicali	Baja California	Mexico	mx	Zamora, Mexicali, Baja California, Mexico	-115.4784208	32.6117810	-115.4726779	32.6119690			
Rosa de Luxemburgo		way	53502484	highway	residential	-115.4672184	32.6155390	22	0.2	Rosa de Luxemburgo		Mexicali	Baja California	Mexico	mx	Rosa de Luxemburgo, Mexicali, Baja California, Mexico	-115.4695800	32.6155276	-115.4648568	32.6155504			
Gertrudis de Vargas		way	53502495	highway	residential	-115.4683896	32.6170058	22	0.2	Gertrudis de Vargas		Mexicali	Baja California	Mexico	mx	Gertrudis de Vargas, Mexicali, Baja California, Mexico	-115.4695825	32.6169982	-115.4671967	32.6170133			
Burgos		way	53502502	highway	residential	-115.4710765	32.6165850	22	0.2	Burgos		Mexicali	Baja California	Mexico	mx	Burgos, Mexicali, Baja California, Mexico	-115.4725710	32.6165819	-115.4695819	32.6165880			
María Hernández de Zarco		way	53502488	highway	residential	-115.4684486	32.6175099	22	0.2	María Hernández de Zarco		Mexicali	Baja California	Mexico	mx	María Hernández de Zarco, Mexicali, Baja California, Mexico	-115.4695835	32.6175060	-115.4673137	32.6175137			
Juana de Arco		way	53502476	highway	residential	-115.4659828	32.6144958	22	0.2	Juana de Arco		Mexicali	Baja California	Mexico	mx	Juana de Arco, Mexicali, Baja California, Mexico	-115.4695781	32.6135659	-115.4626884	32.6144989			
40		way	53536635	highway	residential	-115.4588561	32.6167706	22	0.2	40		Mexicali	Baja California	Mexico	mx	40, Mexicali, Baja California, Mexico	-115.4600212	32.6156956	-115.4576910	32.6178455			
