name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Tom Lee Meadows		way	86302950	natural	water	-120.2235315	41.4458735	16	0.35			Modoc County	California	United States of America	us	Tom Lee Meadows, Modoc County, California, United States of America	-120.2243630	41.4454399	-120.2229108	41.4464100			
Emigrant Spring Reservoir		relation	1284551	natural	water	-120.5555692	41.5937632	16	0.35			Modoc County	California	United States of America	us	Emigrant Spring Reservoir, Modoc County, California, United States of America	-120.5591274	41.5909420	-120.5485457	41.5965678			
Porter Reservoir		way	86303190	natural	water	-120.4200026	41.5087583	16	0.35			Modoc County	California	United States of America	us	Porter Reservoir, Modoc County, California, United States of America	-120.4216324	41.5074011	-120.4181503	41.5100405			
Wood Flat Reservoir		way	86310579	natural	water	-120.5200755	41.5900462	16	0.35			Modoc County	California	United States of America	us	Wood Flat Reservoir, Modoc County, California, United States of America	-120.5245154	41.5857082	-120.5146159	41.5944088			
Patterson Lake		way	86303176	natural	water	-120.2207778	41.3822683	16	0.35			Modoc County	California	United States of America	us	Patterson Lake, Modoc County, California, United States of America	-120.2227097	41.3808269	-120.2180813	41.3837086			
Bishop Lake		way	86303912	natural	water	-120.3664584	41.7484339	16	0.35			Modoc County	California	United States of America	us	Bishop Lake, Modoc County, California, United States of America	-120.3674852	41.7466383	-120.3653726	41.7500729			
Dannhauser Reservoir		way	86318413	natural	water	-120.4850269	41.4062830	16	0.35			Modoc County	California	United States of America	us	Dannhauser Reservoir, Modoc County, California, United States of America	-120.4911020	41.4010488	-120.4759005	41.4115951			
Lindemenn Lake		way	86303348	natural	water	-120.1973382	41.3802417	16	0.35			Modoc County	California	United States of America	us	Lindemenn Lake, Modoc County, California, United States of America	-120.1981415	41.3796412	-120.1961518	41.3808586			
Duck Pond		way	86302775	natural	water	-120.5262415	41.4695659	16	0.35			Modoc County	California	United States of America	us	Duck Pond, Modoc County, California, United States of America	-120.5287960	41.4680748	-120.5232056	41.4710109			
Griener Reservoir		way	86304531	natural	water	-120.4867082	41.5606447	16	0.35			Modoc County	California	United States of America	us	Griener Reservoir, Modoc County, California, United States of America	-120.4899059	41.5588047	-120.4815404	41.5624640			
McGinty Reservoir		way	86304756	natural	water	-120.5210770	41.8050320	16	0.35			Modoc County	California	United States of America	us	McGinty Reservoir, Modoc County, California, United States of America	-120.5286613	41.7983803	-120.5183939	41.8115656			
Burger Reservoir		way	86304587	natural	water	-120.1603652	41.9025788	16	0.35			Modoc County	California	United States of America	us	Burger Reservoir, Modoc County, California, United States of America	-120.1620332	41.9011199	-120.1589026	41.9040595			
Mud Lake		way	86310031	natural	water	-120.4249387	41.2019260	16	0.35			Modoc County	California	United States of America	us	Mud Lake, Modoc County, California, United States of America	-120.4295173	41.1991197	-120.4218196	41.2047776			
Halls Meadows Reservoir		way	86310816	natural	water	-120.3339583	41.6458384	16	0.35			Modoc County	California	United States of America	us	Halls Meadows Reservoir, Modoc County, California, United States of America	-120.3420266	41.6404616	-120.3272342	41.6513213			
North Emerson Lake		way	86310965	natural	water	-120.1771532	41.2670375	16	0.35			Modoc County	California	United States of America	us	North Emerson Lake, Modoc County, California, United States of America	-120.1784504	41.2664700	-120.1757164	41.2676164			
Meteorite Tank		way	86311108	natural	water	-120.5488452	41.9743703	16	0.35			Modoc County	California	United States of America	us	Meteorite Tank, Modoc County, California, United States of America	-120.5490747	41.9742303	-120.5486556	41.9744828			
Mosquito Lake		way	86311365	natural	water	-120.1968370	41.4002952	16	0.35			Modoc County	California	United States of America	us	Mosquito Lake, Modoc County, California, United States of America	-120.1972195	41.3998954	-120.1964386	41.4006639			
Stock Tank 12		way	86313568	natural	water	-120.5402067	41.7179204	16	0.35			Modoc County	California	United States of America	us	Stock Tank 12, Modoc County, California, United States of America	-120.5404217	41.7177090	-120.5399821	41.7182470			
Ake Reservoir		way	86314766	natural	water	-120.4936883	41.8370360	16	0.35			Modoc County	California	United States of America	us	Ake Reservoir, Modoc County, California, United States of America	-120.4944396	41.8352924	-120.4929209	41.8388494			
Pine Creek Reservoir		way	86314671	natural	water	-120.4228888	41.4234582	16	0.35			Modoc County	California	United States of America	us	Pine Creek Reservoir, Modoc County, California, United States of America	-120.4248574	41.4222684	-120.4207862	41.4246655			
Flournoy Reservoir		way	86314749	natural	water	-120.4756149	41.2535694	16	0.35			Modoc County	California	United States of America	us	Flournoy Reservoir, Modoc County, California, United States of America	-120.4768778	41.2515688	-120.4725489	41.2555605			
Briles Reservoir		way	86314974	natural	water	-120.3516708	41.7662965	16	0.35			Modoc County	California	United States of America	us	Briles Reservoir, Modoc County, California, United States of America	-120.3533222	41.7640896	-120.3504343	41.7685920			
Stock Tank 10		way	86315207	natural	water	-120.5209540	41.6944507	16	0.35			Modoc County	California	United States of America	us	Stock Tank 10, Modoc County, California, United States of America	-120.5211890	41.6941818	-120.5206985	41.6946757			
Poindexter Reservoir		way	86315423	natural	water	-120.5288118	41.8518980	16	0.35			Modoc County	California	United States of America	us	Poindexter Reservoir, Modoc County, California, United States of America	-120.5307442	41.8500300	-120.5269047	41.8539255			
Lily Lake		way	86315486	natural	water	-120.2098030	41.9767854	16	0.35			Modoc County	California	United States of America	us	Lily Lake, Modoc County, California, United States of America	-120.2112837	41.9761276	-120.2084518	41.9775017			
South Emerson Lake		way	86315500	natural	water	-120.1781203	41.2520408	16	0.35			Modoc County	California	United States of America	us	South Emerson Lake, Modoc County, California, United States of America	-120.1785343	41.2516927	-120.1777101	41.2523454			
Clear Lake		way	86315133	natural	water	-120.2776240	41.2752922	16	0.35			Modoc County	California	United States of America	us	Clear Lake, Modoc County, California, United States of America	-120.2809089	41.2728737	-120.2732369	41.2776637			
Black Reservoir		way	86315649	natural	water	-120.5510650	41.9434391	16	0.35			Modoc County	California	United States of America	us	Black Reservoir, Modoc County, California, United States of America	-120.5525527	41.9417324	-120.5501859	41.9452557			
Stock Tank 2		way	86316102	natural	water	-120.5453984	41.6751620	16	0.35			Modoc County	California	United States of America	us	Stock Tank 2, Modoc County, California, United States of America	-120.5456652	41.6750412	-120.5451382	41.6752937			
Cave Lake		way	86316255	natural	water	-120.2092858	41.9804637	16	0.35			Modoc County	California	United States of America	us	Cave Lake, Modoc County, California, United States of America	-120.2104410	41.9796735	-120.2079967	41.9813305			
Porter Reservoir		way	86316351	natural	water	-120.2472778	41.4554884	16	0.35			Modoc County	California	United States of America	us	Porter Reservoir, Modoc County, California, United States of America	-120.2484526	41.4541528	-120.2456103	41.4568082			
Enquist Reservoir		way	86316551	natural	water	-120.5371228	41.9105980	16	0.35			Modoc County	California	United States of America	us	Enquist Reservoir, Modoc County, California, United States of America	-120.5391670	41.9069816	-120.5353830	41.9142639			
Homestead Flat		way	86318645	natural	water	-120.1652942	41.1981119	16	0.35			Modoc County	California	United States of America	us	Homestead Flat, Modoc County, California, United States of America	-120.1654597	41.1979483	-120.1651241	41.1982451			
Little Juniper Reservoir		way	86316577	natural	water	-120.4774453	41.3443908	16	0.35			Modoc County	California	United States of America	us	Little Juniper Reservoir, Modoc County, California, United States of America	-120.4843171	41.3394258	-120.4721779	41.3491059			
Mud Lake Reservoir		way	86316767	natural	water	-120.4954224	41.5527144	16	0.35			Modoc County	California	United States of America	us	Mud Lake Reservoir, Modoc County, California, United States of America	-120.4984888	41.5492387	-120.4924881	41.5563322			
Rack Lake		way	86317247	natural	water	-120.2309380	41.9833850	16	0.35			Modoc County	California	United States of America	us	Rack Lake, Modoc County, California, United States of America	-120.2312268	41.9832459	-120.2306846	41.9835322			
Porter Reservoir		way	86317217	natural	water	-120.3746343	41.4413326	16	0.35			Modoc County	California	United States of America	us	Porter Reservoir, Modoc County, California, United States of America	-120.3796843	41.4404564	-120.3726079	41.4422275			
Middle Alkali Lake		way	86314451	natural	water	-120.0866250	41.4386402	16	0.35			Modoc County	California	United States of America	us	Middle Alkali Lake, Modoc County, California, United States of America	-120.1317191	41.3413342	-120.0128721	41.5359238			
Stock Tank 13		way	86318106	natural	water	-120.5430049	41.7354358	16	0.35			Modoc County	California	United States of America	us	Stock Tank 13, Modoc County, California, United States of America	-120.5433595	41.7351669	-120.5425022	41.7357046			
Poison Lake		way	86318467	natural	water	-120.2469927	41.9555855	16	0.35			Modoc County	California	United States of America	us	Poison Lake, Modoc County, California, United States of America	-120.2471328	41.9554932	-120.2468532	41.9556752			
Fee Reservoir		way	86316878	natural	water	-120.0222206	41.8304007	16	0.35			Modoc County	California	United States of America	us	Fee Reservoir, Modoc County, California, United States of America	-120.0290737	41.8177180	-120.0160194	41.8428209			
Little Mud Lake		relation	1284479	natural	water	-120.0288455	41.8024867	16	0.35			Modoc County	California	United States of America	us	Little Mud Lake, Modoc County, California, United States of America	-120.0316182	41.7980658	-120.0262581	41.8066312			
Level Reservoir		way	86311434	natural	water	-120.0290666	41.7117074	16	0.35			Modoc County	California	United States of America	us	Level Reservoir, Modoc County, California, United States of America	-120.0297699	41.7108541	-120.0280351	41.7125441			
Mud Lake		way	86312241	natural	water	-120.0473871	41.6601644	16	0.35			Modoc County	California	United States of America	us	Mud Lake, Modoc County, California, United States of America	-120.0507603	41.6570507	-120.0420381	41.6634810			
Ninemile Reservoir		way	86315177	natural	water	-120.0651403	41.9561381	16	0.35			Modoc County	California	United States of America	us	Ninemile Reservoir, Modoc County, California, United States of America	-120.0659468	41.9551625	-120.0643274	41.9570833			
Cambron Lake		relation	1284570	natural	water	-120.0692440	41.3299470	16	0.35			Modoc County	California	United States of America	us	Cambron Lake, Modoc County, California, United States of America	-120.0784983	41.3258702	-120.0636644	41.3340329			
Householder Reservoir		way	86316992	natural	water	-120.5584814	41.8953341	16	0.35			Modoc County	California	United States of America	us	Householder Reservoir, Modoc County, California, United States of America	-120.5612883	41.8923928	-120.5568151	41.8983086			
